Document group,Document name,Code,Segment,Memos,Comment,Other codes assigned to segment
Americas,USA. City of Phoenix 2024 Heat Response Plan,Mental Health Interventions or Plans," Offer telephone-based heat wellness checks Action 5.5 
The city will leverage external partners and collaborate with additional city departments to reform and relaunch the Cool Callers outreach program initiated in 2022. Volunteers, trained by City staff, will continue conducting telephone-based wellness checks for residents who opt into the program. These volunteers will inquire about residents' health status and the adequacy of their home cooling systems, while also providing information on the city’s emergency utility program, weatherization program, cooling centers, hydration stations, services available from utility companies, and emergency medical services as needed. The goal for this program in 2024 is to expand outreach efforts and reach a broader pool of community members, building upon the successes and lessons learned from the pilot programs conducted in summer 2022 and 2023, with the aim of ensuring the well-being of residents during periods of extreme heat.", ,,"Search term > wellbeing (Weight: 0)
Mental Health Interventions or Plans > Individual (Weight: 0)"
Americas,USA. City of Phoenix 2024 Heat Response Plan,Mental Health Interventions or Plans > Individual," Offer telephone-based heat wellness checks Action 5.5 
The city will leverage external partners and collaborate with additional city departments to reform and relaunch the Cool Callers outreach program initiated in 2022. Volunteers, trained by City staff, will continue conducting telephone-based wellness checks for residents who opt into the program. These volunteers will inquire about residents' health status and the adequacy of their home cooling systems, while also providing information on the city’s emergency utility program, weatherization program, cooling centers, hydration stations, services available from utility companies, and emergency medical services as needed. The goal for this program in 2024 is to expand outreach efforts and reach a broader pool of community members, building upon the successes and lessons learned from the pilot programs conducted in summer 2022 and 2023, with the aim of ensuring the well-being of residents during periods of extreme heat.", ,,"Search term > wellbeing (Weight: 0)
Mental Health Interventions or Plans (Weight: 0)"
Americas,USA. City of Phoenix 2024 Heat Response Plan,Search term > wellbeing,well-being, ,,"Mental Health Interventions or Plans (Weight: 0)
Mental Health Interventions or Plans > Individual (Weight: 0)"
Americas,USA. City of Phoenix 2024 Heat Response Plan,Risk factors," Improve engagement strategies for people who use substances Action 8.4 
The Office of Heat Response and Mitigation in partnership with the Office of Public Health will continue efforts to improve heat related outcomes for people who use drugs and alcohol. Substance use was a factor in 73% of heat-related deaths in the City of Phoenix in 2023 and a factor in 89% of the heat-related deaths among people experiencing homelessness. Efforts in 2024 will include the continuation of the naloxone program through heat outreach and cooling centers, education on overdose signs, symptoms, and response. In addition, OHRM and OPH will develop and implement heat risk messaging and tools in partnership with overdose and disease prevention agencies and services supporting people who use drugs.", ,,"Search term > alcohol (Weight: 0)
Search term > drug/substance (Weight: 0)
Risk factors > Substance Use (Weight: 0)
Mental Health Interventions or Plans (Weight: 0)
Mental Health Interventions or Plans > Community (Weight: 0)"
Americas,USA. City of Phoenix 2024 Heat Response Plan,Risk factors > Substance Use," Improve engagement strategies for people who use substances Action 8.4 
The Office of Heat Response and Mitigation in partnership with the Office of Public Health will continue efforts to improve heat related outcomes for people who use drugs and alcohol. Substance use was a factor in 73% of heat-related deaths in the City of Phoenix in 2023 and a factor in 89% of the heat-related deaths among people experiencing homelessness. Efforts in 2024 will include the continuation of the naloxone program through heat outreach and cooling centers, education on overdose signs, symptoms, and response. In addition, OHRM and OPH will develop and implement heat risk messaging and tools in partnership with overdose and disease prevention agencies and services supporting people who use drugs.", ,,"Search term > alcohol (Weight: 0)
Search term > drug/substance (Weight: 0)
Risk factors (Weight: 0)
Mental Health Interventions or Plans (Weight: 0)
Mental Health Interventions or Plans > Community (Weight: 0)"
Americas,USA. City of Phoenix 2024 Heat Response Plan,Mental Health Interventions or Plans," Improve engagement strategies for people who use substances Action 8.4 
The Office of Heat Response and Mitigation in partnership with the Office of Public Health will continue efforts to improve heat related outcomes for people who use drugs and alcohol. Substance use was a factor in 73% of heat-related deaths in the City of Phoenix in 2023 and a factor in 89% of the heat-related deaths among people experiencing homelessness. Efforts in 2024 will include the continuation of the naloxone program through heat outreach and cooling centers, education on overdose signs, symptoms, and response. In addition, OHRM and OPH will develop and implement heat risk messaging and tools in partnership with overdose and disease prevention agencies and services supporting people who use drugs. 
TARGET POPULATION SUBSTANCE USERS 
LEAD DEPARTMENT(S) OHRM, OPH, COMMS 
2024 STATUS REVISED FROM PRIOR YEARS 
2023 STATUS / METRICS ACTION WAS IN EFFECT 
RESOURCES / MORE INFO. https://www.phoenix.gov/healthsite/Pages/Naloxone.aspx 
IN EFFECT TIER 1", ,,"Search term > alcohol (Weight: 0)
Search term > drug/substance (Weight: 0)
Risk factors (Weight: 0)
Risk factors > Substance Use (Weight: 0)
Mental Health Interventions or Plans > Community (Weight: 0)"
Americas,USA. City of Phoenix 2024 Heat Response Plan,Mental Health Interventions or Plans > Community," Improve engagement strategies for people who use substances Action 8.4 
The Office of Heat Response and Mitigation in partnership with the Office of Public Health will continue efforts to improve heat related outcomes for people who use drugs and alcohol. Substance use was a factor in 73% of heat-related deaths in the City of Phoenix in 2023 and a factor in 89% of the heat-related deaths among people experiencing homelessness. Efforts in 2024 will include the continuation of the naloxone program through heat outreach and cooling centers, education on overdose signs, symptoms, and response. In addition, OHRM and OPH will develop and implement heat risk messaging and tools in partnership with overdose and disease prevention agencies and services supporting people who use drugs. 
TARGET POPULATION SUBSTANCE USERS 
LEAD DEPARTMENT(S) OHRM, OPH, COMMS 
2024 STATUS REVISED FROM PRIOR YEARS 
2023 STATUS / METRICS ACTION WAS IN EFFECT 
RESOURCES / MORE INFO. https://www.phoenix.gov/healthsite/Pages/Naloxone.aspx 
IN EFFECT TIER 1", ,,"Search term > alcohol (Weight: 0)
Search term > drug/substance (Weight: 0)
Risk factors (Weight: 0)
Risk factors > Substance Use (Weight: 0)
Mental Health Interventions or Plans (Weight: 0)"
Americas,USA. City of Phoenix 2024 Heat Response Plan,Search term > alcohol,drugs and alcohol, ,,"Search term > drug/substance (Weight: 0)
Risk factors (Weight: 0)
Risk factors > Substance Use (Weight: 0)
Mental Health Interventions or Plans (Weight: 0)
Mental Health Interventions or Plans > Community (Weight: 0)"
Americas,USA. City of Phoenix 2024 Heat Response Plan,Search term > drug/substance,drugs and alcohol, ,,"Search term > alcohol (Weight: 0)
Risk factors (Weight: 0)
Risk factors > Substance Use (Weight: 0)
Mental Health Interventions or Plans (Weight: 0)
Mental Health Interventions or Plans > Community (Weight: 0)"
Americas,USA. City of Phoenix 2024 Heat Response Plan,Search term > drug/substance,drugs, ,,"Risk factors (Weight: 0)
Risk factors > Substance Use (Weight: 0)
Mental Health Interventions or Plans (Weight: 0)
Mental Health Interventions or Plans > Community (Weight: 0)"
Americas,USA. MMC_Keeping-Metro-Boston-Cool_Plan_2022,Search term > resilience,resilience, ,,
Americas,USA. MMC_Keeping-Metro-Boston-Cool_Plan_2022,Search term > resilience,resilience, ,,
Americas,USA. MMC_Keeping-Metro-Boston-Cool_Plan_2022,Risk factors,"• People with pre-existing health conditions, such as heart, respiratory, kidney, and mental and behavioral health conditions are more sensitive to heat. Many 
medications also interfere with the body’s ability to regulate body temperature and may cause dehydration more easily.", ,,"Search term > mental (Weight: 0)
Risk factors > Pre-existing mental illness (Weight: 0)
Vulnerable communities (Weight: 0)"
Americas,USA. MMC_Keeping-Metro-Boston-Cool_Plan_2022,Risk factors > Pre-existing mental illness,"• People with pre-existing health conditions, such as heart, respiratory, kidney, and mental and behavioral health conditions are more sensitive to heat. Many 
medications also interfere with the body’s ability to regulate body temperature and may cause dehydration more easily.", ,,"Search term > mental (Weight: 0)
Risk factors (Weight: 0)
Vulnerable communities (Weight: 0)"
Americas,USA. MMC_Keeping-Metro-Boston-Cool_Plan_2022,Vulnerable communities,"• People with pre-existing health conditions, such as heart, respiratory, kidney, and mental and behavioral health conditions are more sensitive to heat. Many 
medications also interfere with the body’s ability to regulate body temperature and may cause dehydration more easily.", ,,"Search term > mental (Weight: 0)
Risk factors (Weight: 0)
Risk factors > Pre-existing mental illness (Weight: 0)"
Americas,USA. MMC_Keeping-Metro-Boston-Cool_Plan_2022,Search term > mental,mental a, ,,"Risk factors (Weight: 0)
Risk factors > Pre-existing mental illness (Weight: 0)
Vulnerable communities (Weight: 0)"
